Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
    98.00    2.785    2.645    1.000    0.000    2.785
    98.10    2.785    2.645    1.000    0.000    2.785
    98.20    2.785    2.645    1.000    0.000    2.785
    98.30    2.785    2.645    1.000    0.000    2.785
    98.40    2.785    2.645    1.000    0.000    2.785
    98.50    2.785    2.645    1.000    0.000    2.785
    98.60    2.790    2.645    1.000    0.000    2.790
    98.70    2.785    2.645    1.000    0.000    2.785
    98.80    2.785    2.645    1.000    0.000    2.785
    98.90    2.785    2.645    1.000    0.000    2.785
    99.00    2.785    2.645    1.000    0.000    2.785
    99.10    2.790    2.645    1.000    0.000    2.790
    99.20    2.785    2.645    1.000    0.000    2.785
    99.30    2.790    2.645    1.000    0.000    2.790
    99.40    2.790    2.645    1.000    0.000    2.790
    99.50    2.790    2.650    1.000    0.000    2.790
    99.60    2.790    2.650    1.000    0.000    2.790
    99.70    2.790    2.645    1.000    0.000    2.790
    99.80    2.790    2.645    1.000    0.000    2.790
    99.90    2.790    2.650    1.000    0.000    2.790
   100.00    2.790    2.650    1.000    0.000    2.790
   100.10    2.790    2.650    1.000    0.000    2.790
   100.20    2.790    2.650    1.000    0.000    2.790
   100.30    2.790    2.650    1.000    0.000    2.790
   100.40    2.790    2.650    1.000    0.000    2.790
   100.50    2.790    2.650    1.000    0.000    2.790
   100.60    2.790    2.650    1.000    0.000    2.790
   100.70    2.790    2.650    1.000    0.000    2.790
   100.80    2.790    2.650    1.000    0.000    2.790
   100.90    2.790    2.650    1.000    0.000    2.790
   101.00    2.790    2.650    1.000    0.000    2.790
   101.10    2.790    2.650    1.000    0.000    2.790
   101.20    2.790    2.650    1.000    0.000    2.790
   101.30    2.790    2.650    1.000    0.000    2.790
   101.40    2.790    2.650    1.000    0.000    2.790
   101.50    2.790    2.650    1.000    0.000    2.790
   101.60    2.790    2.650    1.000    0.000    2.790
   101.70    2.790    2.650    1.000    0.000    2.790
   101.80    2.790    2.650    1.000    0.000    2.790
   101.90    2.790    2.650    1.000    0.000    2.790
   102.00    2.790    2.650    1.000    0.000    2.790
   102.10    2.790    2.650    1.000    0.000    2.790
   102.20    2.790    2.650    1.000    0.000    2.790
   102.30    2.790    2.650    1.000    0.000    2.790
   102.40    2.790    2.650    1.000    0.000    2.790
   102.50    2.790    2.650    1.000    0.000    2.790
   102.60    2.790    2.650    1.000    0.000    2.790
   102.70    2.790    2.650    1.000    0.000    2.790
   102.80    2.790    2.650    1.000    0.000    2.790
   102.90    2.790    2.650    1.000    0.000    2.790
   103.00    2.790    2.655    1.000    0.000    2.790
   103.10    2.790    2.655    1.000    0.000    2.790
   103.20    2.790    2.655    1.000    0.000    2.790
   103.30    2.790    2.655    1.000    0.000    2.790
   103.40    2.790    2.655    1.000    0.000    2.790
   103.50    2.790    2.655    1.000    0.000    2.790
   103.60    2.795    2.655    1.000    0.000    2.795
   103.70    2.790    2.655    1.000    0.000    2.790
   103.80    2.795    2.655    1.000    0.000    2.795
   103.90    2.795    2.655    1.000    0.000    2.795
   104.00    2.795    2.655    1.000    0.000    2.795
   104.10    2.795    2.655    1.000    0.000    2.795
   104.20    2.795    2.655    1.000    0.000    2.795
   104.30    2.795    2.655    1.000    0.000    2.795
   104.40    2.795    2.655    1.000    0.000    2.795
   104.50    2.795    2.655    1.000    0.000    2.795
   104.60    2.795    2.655    1.000    0.000    2.795
   104.70    2.795    2.655    1.000    0.000    2.795
   104.80    2.795    2.655    1.000    0.000    2.795
   104.90    2.795    2.655    1.000    0.000    2.795
   105.00    2.795    2.655    1.000    0.000    2.795
   105.10    2.795    2.655    1.000    0.000    2.795
   105.20    2.795    2.655    1.000    0.000    2.795
   105.30    2.795    2.655    1.000    0.000    2.795
   105.40    2.795    2.655    1.000    0.000    2.795
   105.50    2.795    2.655    1.000    0.000    2.795
   105.60    2.795    2.655    1.000    0.000    2.795
   105.70    2.795    2.655    1.000    0.000    2.795
   105.80    2.795    2.655    1.000    0.000    2.795
   105.90    2.795    2.655    1.000    0.000    2.795
   106.00    2.795    2.655    1.000    0.000    2.795
   106.10    2.795    2.655    1.000    0.000    2.795
   106.20    2.795    2.655    1.000    0.000    2.795
   106.30    2.795    2.655    1.000    0.000    2.795
   106.40    2.795    2.655    1.000    0.000    2.795
   106.50    2.795    2.655    1.000    0.000    2.795
   106.60    2.795    2.655    1.000    0.000    2.795
   106.70    2.795    2.655    1.000    0.000    2.795
   106.80    2.795    2.655    1.000    0.000    2.795
   106.90    2.795    2.655    1.000    0.000    2.795
   107.00    2.795    2.655    1.000    0.000    2.795
   107.10    2.795    2.655    1.000    0.000    2.795
   107.20    2.795    2.655    1.000    0.000    2.795
   107.30    2.795    2.655    1.000    0.000    2.795
   107.40    2.795    2.655    1.000    0.000    2.795
   107.50    2.795    2.655    1.000    0.000    2.795
   107.60    2.795    2.660    1.000    0.000    2.795
   107.70    2.795    2.660    1.000    0.000    2.795
   107.80    2.795    2.660    1.000    0.000    2.795
   107.90    2.800    2.655    1.000    0.000    2.800
   108.00    2.795    2.660    1.000    0.000    2.795
   108.10    2.795    2.660    1.000    0.000    2.795
   108.20    2.795    2.660    1.000    0.000    2.795
   108.30    2.795    2.660    1.000    0.000    2.795
   108.40    2.795    2.660    1.000    0.000    2.795
   108.50    2.800    2.660    1.000    0.000    2.800
   108.60    2.795    2.660    1.000    0.000    2.795
   108.70    2.800    2.660    1.000    0.000    2.800
   108.80    2.800    2.660    1.000    0.000    2.800
   108.90    2.800    2.660    1.000    0.000    2.800
   109.00    2.795    2.660    1.000    0.000    2.795
   109.10    2.800    2.660    1.000    0.000    2.800
   109.20    2.800    2.660    1.000    0.000    2.800
   109.30    2.800    2.660    1.000    0.000    2.800
   109.40    2.800    2.660    1.000    0.000    2.800
   109.50    2.800    2.660    1.000    0.000    2.800
   109.60    2.800    2.660    1.000    0.000    2.800
   109.70    2.800    2.660    1.000    0.000    2.800
   109.80    2.800    2.660    1.000    0.000    2.800
   109.90    2.800    2.660    1.000    0.000    2.800
   110.00    2.800    2.660    1.000    0.000    2.800
   110.10    2.800    2.660    1.000    0.000    2.800
   110.20    2.800    2.660    1.000    0.000    2.800
   110.30    2.800    2.660    1.000    0.000    2.800
   110.40    2.800    2.660    1.000    0.000    2.800
   110.50    2.800    2.660    1.000    0.000    2.800
   110.60    2.800    2.660    1.000    0.000    2.800
   110.70    2.800    2.660    1.000    0.000    2.800
   110.80    2.800    2.660    1.000    0.000    2.800
   110.90    2.800    2.660    1.000    0.000    2.800
   111.00    2.800    2.660    1.000    0.000    2.800
   111.10    2.800    2.660    1.000    0.000    2.800
   111.20    2.800    2.660    1.000    0.000    2.800
   111.30    2.800    2.665    1.000    0.000    2.800
   111.40    2.800    2.660    1.000    0.000    2.800
   111.50    2.800    2.665    1.000    0.000    2.800
   111.60    2.800    2.665    1.000    0.000    2.800
   111.70    2.800    2.665    1.000    0.000    2.800
   111.80    2.800    2.665    1.000    0.000    2.800
   111.90    2.800    2.665    1.000    0.000    2.800
   112.00    2.800    2.665    1.000    0.000    2.800
   112.10    2.800    2.665    1.000    0.000    2.800
   112.20    2.800    2.665    1.000    0.000    2.800
   112.30    2.800    2.665    1.000    0.000    2.800
   112.40    2.800    2.665    1.000    0.000    2.800
   112.50    2.800    2.665    1.000    0.000    2.800
   112.60    2.800    2.665    1.000    0.000    2.800
   112.70    2.800    2.665    1.000    0.000    2.800
   112.80    2.800    2.665    1.000    0.000    2.800
   112.90    2.800    2.665    1.000    0.000    2.800
   113.00    2.800    2.665    1.000    0.000    2.800
   113.10    2.800    2.665    1.000    0.000    2.800
   113.20    2.800    2.665    1.000    0.000    2.800
   113.30    2.800    2.665    1.000    0.000    2.800
   113.40    2.800    2.665    1.000    0.000    2.800
   113.50    2.800    2.665    1.000    0.000    2.800
   113.60    2.800    2.665    1.000    0.000    2.800
   113.70    2.800    2.665    1.000    0.000    2.800
   113.80    2.800    2.665    1.000    0.000    2.800
   113.90    2.800    2.665    1.000    0.000    2.800
   114.00    2.800    2.665    1.000    0.000    2.800
   114.10    2.800    2.665    1.000    0.000    2.800
   114.20    2.800    2.665    1.000    0.000    2.800
   114.30    2.800    2.665    1.000    0.000    2.800
   114.40    2.800    2.665    1.000    0.000    2.800
   114.50    2.800    2.665    1.000    0.000    2.800
   114.60    2.805    2.665    1.000    0.000    2.805
   114.70    2.805    2.665    1.000    0.000    2.805
   114.80    2.805    2.665    1.000    0.000    2.805
   114.90    2.805    2.665    1.000    0.000    2.805
   115.00    2.805    2.665    1.000    0.000    2.805
   115.10    2.805    2.665    1.000    0.000    2.805
   115.20    2.805    2.665    1.000    0.000    2.805
   115.30    2.805    2.665    1.000    0.000    2.805
   115.40    2.805    2.665    1.000    0.000    2.805
   115.50    2.805    2.665    1.000    0.000    2.805
   115.60    2.805    2.665    1.000    0.000    2.805
   115.70    2.805    2.665    1.000    0.000    2.805
   115.80    2.805    2.665    1.000    0.000    2.805
   115.90    2.805    2.665    1.000    0.000    2.805
   116.00    2.805    2.665    1.000    0.000    2.805
   116.10    2.805    2.665    1.000    0.000    2.805
   116.20    2.805    2.665    1.000    0.000    2.805
   116.30    2.805    2.665    1.000    0.000    2.805
   116.40    2.805    2.670    1.000    0.000    2.805
   116.50    2.805    2.670    1.000    0.000    2.805
   116.60    2.805    2.670    1.000    0.000    2.805
   116.70    2.805    2.670    1.000    0.000    2.805
   116.80    2.805    2.670    1.000    0.000    2.805
   116.90    2.805    2.670    1.000    0.000    2.805
   117.00    2.805    2.670    1.000    0.000    2.805
   117.10    2.805    2.670    1.000    0.000    2.805
   117.20    2.805    2.670    1.000    0.000    2.805
   117.30    2.805    2.670    1.000    0.000    2.805
   117.40    2.805    2.670    1.000    0.000    2.805
   117.50    2.805    2.670    1.000    0.000    2.805
   117.60    2.805    2.670    1.000    0.000    2.805
   117.70    2.805    2.670    1.000    0.000    2.805
   117.80    2.805    2.670    1.000    0.000    2.805
   117.90    2.805    2.670    1.000    0.000    2.805
   118.00    2.805    2.670    1.000    0.000    2.805
   118.10    2.805    2.670    1.000    0.000    2.805
   118.20    2.805    2.670    1.000    0.000    2.805
   118.30    2.805    2.670    1.000    0.000    2.805
   118.40    2.805    2.670    1.000    0.000    2.805
   118.50    2.805    2.670    1.000    0.000    2.805
   118.60    2.805    2.670    1.000    0.000    2.805
   118.70    2.805    2.670    1.000    0.000    2.805
   118.80    2.805    2.670    1.000    0.000    2.805
   118.90    2.805    2.670    1.000    0.000    2.805
   119.00    2.805    2.670    1.000    0.000    2.805
   119.10    2.805    2.670    1.000    0.000    2.805
   119.20    2.805    2.670    1.000    0.000    2.805
   119.30    2.805    2.670    1.000    0.000    2.805
   119.40    2.805    2.670    1.000    0.000    2.805
   119.50    2.805    2.670    1.000    0.000    2.805
   119.60    2.805    2.670    1.000    0.000    2.805
   119.70    2.805    2.670    1.000    0.000    2.805
   119.80    2.810    2.670    1.000    0.000    2.810
   119.90    2.810    2.670    1.000    0.000    2.810
   120.00    2.805    2.670    1.000    0.000    2.805
   120.10    2.810    2.670    1.000    0.000    2.810
   120.20    2.805    2.670    1.000    0.000    2.805
   120.30    2.805    2.670    1.000    0.000    2.805
   120.40    2.810    2.670    1.000    0.000    2.810
   120.50    2.810    2.675    1.000    0.000    2.810
   120.60    2.810    2.670    1.000    0.000    2.810
   120.70    2.810    2.670    1.000    0.000    2.810
   120.80    2.810    2.675    1.000    0.000    2.810
   120.90    2.810    2.675    1.000    0.000    2.810
   121.00    2.810    2.670    1.000    0.000    2.810
   121.10    2.810    2.670    1.000    0.000    2.810
   121.20    2.810    2.675    1.000    0.000    2.810
   121.30    2.810    2.670    1.000    0.000    2.810
   121.40    2.810    2.675    1.000    0.000    2.810
   121.50    2.810    2.675    1.000    0.000    2.810
   121.60    2.810    2.675    1.000    0.000    2.810
   121.70    2.810    2.675    1.000    0.000    2.810
   121.80    2.810    2.675    1.000    0.000    2.810
   121.90    2.810    2.675    1.000    0.000    2.810
   122.00    2.810    2.675    1.000    0.000    2.810
   122.10    2.810    2.675    1.000    0.000    2.810
   122.20    2.810    2.675    1.000    0.000    2.810
   122.30    2.810    2.675    1.000    0.000    2.810
   122.40    2.810    2.675    1.000    0.000    2.810
   122.50    2.810    2.675    1.000    0.000    2.810
   122.60    2.810    2.675    1.000    0.000    2.810
   122.70    2.810    2.675    1.000    0.000    2.810
   122.80    2.810    2.675    1.000    0.000    2.810
   122.90    2.810    2.675    1.000    0.000    2.810
   123.00    2.810    2.675    1.000    0.000    2.810
   123.10    2.810    2.675    1.000    0.000    2.810
   123.20    2.810    2.675    1.000    0.000    2.810
   123.30    2.810    2.675    1.000    0.000    2.810
   123.40    2.810    2.675    1.000    0.000    2.810
   123.50    2.810    2.675    1.000    0.000    2.810
   123.60    2.810    2.675    1.000    0.000    2.810
   123.70    2.810    2.675    1.000    0.000    2.810
   123.80    2.810    2.675    1.000    0.000    2.810
   123.90    2.810    2.675    1.000    0.000    2.810
   124.00    2.810    2.675    1.000    0.000    2.810
